DATE,AVG_PRICE_USD
2021-09-15 00:00:00.000,0.783927
2021-09-16 00:00:00.000,0.783927
2021-09-17 00:00:00.000,0.7850953511
2021-09-18 00:00:00.000,0.8023307516
2021-09-19 00:00:00.000,0.7909031781
2021-09-20 00:00:00.000,0.6862825752
2021-09-21 00:00:00.000,0.662062
2021-09-22 00:00:00.000,0.662062
2021-09-23 00:00:00.000,0.662062
2021-09-24 00:00:00.000,0.6641824571
2021-09-25 00:00:00.000,0.6707445826
2021-09-26 00:00:00.000,0.6698366364
2021-09-27 00:00:00.000,0.6745193902
2021-09-28 00:00:00.000,0.6363014678
2021-09-29 00:00:00.000,0.6193033521
2021-09-30 00:00:00.000,0.6295655287
2021-10-01 00:00:00.000,0.6635220683
2021-10-02 00:00:00.000,0.716153522
2021-10-03 00:00:00.000,0.7294943089
2021-10-04 00:00:00.000,0.7073804576
2021-10-05 00:00:00.000,0.7436396381
2021-10-06 00:00:00.000,0.7426932346
2021-10-07 00:00:00.000,0.8212235199
2021-10-08 00:00:00.000,0.843445718
2021-10-09 00:00:00.000,0.8573552211
2021-10-10 00:00:00.000,0.8681988991
2021-10-11 00:00:00.000,0.8167421097
2021-10-12 00:00:00.000,0.7535988137
2021-10-13 00:00:00.000,0.7581810841
2021-10-14 00:00:00.000,0.8037763195
2021-10-15 00:00:00.000,0.8178875692
2021-10-16 00:00:00.000,0.8400759774
2021-10-17 00:00:00.000,0.8425739014
2021-10-18 00:00:00.000,0.8134783852
2021-10-19 00:00:00.000,0.8372476457
2021-10-20 00:00:00.000,0.8455826038
2021-10-21 00:00:00.000,0.9025643017
2021-10-22 00:00:00.000,0.9254154634
2021-10-23 00:00:00.000,0.9077646981
2021-10-24 00:00:00.000,0.8921370438
2021-10-25 00:00:00.000,0.9022645493
2021-10-26 00:00:00.000,0.9165641541
2021-10-27 00:00:00.000,0.8733303794
2021-10-28 00:00:00.000,0.8274278734
2021-10-29 00:00:00.000,0.8429629475
2021-10-30 00:00:00.000,0.8159562341
2021-10-31 00:00:00.000,0.8415004238
2021-11-01 00:00:00.000,1.00146043
2021-11-02 00:00:00.000,1.086943369
2021-11-03 00:00:00.000,1.02365961
2021-11-04 00:00:00.000,1.000788058
2021-11-05 00:00:00.000,0.9698167889
2021-11-06 00:00:00.000,0.9394734583
2021-11-07 00:00:00.000,0.9576254688
2021-11-08 00:00:00.000,0.9997024299
2021-11-09 00:00:00.000,0.9956513873
2021-11-10 00:00:00.000,0.9677513553
2021-11-11 00:00:00.000,0.9222324443
2021-11-12 00:00:00.000,0.9235610861
2021-11-13 00:00:00.000,0.9304971976
2021-11-14 00:00:00.000,0.9437483935
2021-11-15 00:00:00.000,0.9403877075
2021-11-16 00:00:00.000,0.8526256344
2021-11-17 00:00:00.000,0.8519409424
2021-11-18 00:00:00.000,0.8240229308
2021-11-19 00:00:00.000,0.8693327991
2021-11-20 00:00:00.000,0.9064555208
2021-11-21 00:00:00.000,0.9462885388
2021-11-22 00:00:00.000,0.9990749143
2021-11-23 00:00:00.000,1.081878076
2021-11-24 00:00:00.000,1.040702333
2021-11-25 00:00:00.000,1.01097911
2021-11-26 00:00:00.000,1.005392366
